relpath,writer,source,script,kind
bhh_085_forg/bhh_085_f_21.png,bhh_085,bhsig260_hindi,devanagari,forged
bhh_085_forg/bhh_085_f_22.png,bhh_085,bhsig260_hindi,devanagari,forged
bhh_085_forg/bhh_085_f_23.png,bhh_085,bhsig260_hindi,devanagari,forged
bhh_085_forg/bhh_085_f_24.png,bhh_085,bhsig260_hindi,devanagari,forged
bhh_085_forg/bhh_085_f_25.png,bhh_085,bhsig260_hindi,devanagari,forged
bhh_085_forg/bhh_085_f_26.png,bhh_085,bhsig260_hindi,devanagari,forged
bhh_085_forg/bhh_085_f_27.png,bhh_085,bhsig260_hindi,devanagari,forged
bhh_085_forg/bhh_085_f_28.png,bhh_085,bhsig260_hindi,devanagari,forged
bhh_085_forg/bhh_085_f_29.png,bhh_085,bhsig260_hindi,devanagari,forged
bhh_085_forg/bhh_085_f_30.png,bhh_085,bhsig260_hindi,devanagari,forged
bhh_086/bhh_086_g_01.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_02.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_03.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_04.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_05.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_06.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_07.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_08.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_09.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_10.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_11.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_12.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_13.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_14.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_15.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_16.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_17.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_18.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_19.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_20.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_21.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_22.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_23.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086/bhh_086_g_24.png,bhh_086,bhsig260_hindi,devanagari,genuine
bhh_086_forg/bhh_086_f_01.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_02.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_03.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_04.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_05.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_06.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_07.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_08.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_09.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_10.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_11.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_12.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_13.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_14.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_15.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_16.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_17.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_18.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_19.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_20.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_21.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_22.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_23.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_24.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_25.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_26.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_27.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_28.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_29.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_086_forg/bhh_086_f_30.png,bhh_086,bhsig260_hindi,devanagari,forged
bhh_087/bhh_087_g_01.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_02.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_03.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_04.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_05.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_06.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_07.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_08.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_09.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_10.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_11.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_12.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_13.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_14.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_15.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_16.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_17.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_18.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_19.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_20.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_21.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_22.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_23.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087/bhh_087_g_24.png,bhh_087,bhsig260_hindi,devanagari,genuine
bhh_087_forg/bhh_087_f_01.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_02.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_03.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_04.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_05.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_06.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_07.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_08.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_09.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_10.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_11.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_12.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_13.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_14.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_15.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_16.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_17.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_18.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_19.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_20.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_21.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_22.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_23.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_24.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_25.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_26.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_27.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_28.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_29.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_087_forg/bhh_087_f_30.png,bhh_087,bhsig260_hindi,devanagari,forged
bhh_088/bhh_088_g_01.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_02.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_03.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_04.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_05.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_06.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_07.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_08.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_09.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_10.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_11.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_12.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_13.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_14.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_15.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_16.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_17.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_18.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_19.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_20.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_21.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_22.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_23.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088/bhh_088_g_24.png,bhh_088,bhsig260_hindi,devanagari,genuine
bhh_088_forg/bhh_088_f_01.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_02.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_03.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_04.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_05.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_06.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_07.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_08.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_09.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_10.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_11.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_12.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_13.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_14.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_15.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_16.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_17.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_18.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_19.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_20.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_21.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_22.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_23.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_24.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_25.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_26.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_27.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_28.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_29.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_088_forg/bhh_088_f_30.png,bhh_088,bhsig260_hindi,devanagari,forged
bhh_089/bhh_089_g_01.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_02.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_03.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_04.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_05.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_06.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_07.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_08.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_09.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_10.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_11.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_12.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_13.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_14.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_15.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_16.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_17.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_18.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_19.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_20.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_21.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_22.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_23.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089/bhh_089_g_24.png,bhh_089,bhsig260_hindi,devanagari,genuine
bhh_089_forg/bhh_089_f_01.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_02.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_03.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_04.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_05.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_06.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_07.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_08.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_09.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_10.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_11.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_12.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_13.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_14.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_15.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_16.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_17.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_18.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_19.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_20.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_21.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_22.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_23.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_24.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_25.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_26.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_27.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_28.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_29.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_089_forg/bhh_089_f_30.png,bhh_089,bhsig260_hindi,devanagari,forged
bhh_090/bhh_090_g_01.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_02.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_03.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_04.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_05.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_06.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_07.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_08.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_09.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_10.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_11.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_12.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_13.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_14.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_15.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_16.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_17.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_18.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_19.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_20.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_21.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_22.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_23.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090/bhh_090_g_24.png,bhh_090,bhsig260_hindi,devanagari,genuine
bhh_090_forg/bhh_090_f_01.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_02.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_03.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_04.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_05.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_06.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_07.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_08.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_09.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_10.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_11.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_12.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_13.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_14.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_15.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_16.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_17.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_18.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_19.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_20.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_21.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_22.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_23.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_24.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_25.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_26.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_27.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_28.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_29.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_090_forg/bhh_090_f_30.png,bhh_090,bhsig260_hindi,devanagari,forged
bhh_091/bhh_091_g_01.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_02.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_03.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_04.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_05.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_06.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_07.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_08.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_09.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_10.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_11.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_12.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_13.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_14.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_15.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_16.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_17.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_18.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_19.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_20.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_21.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_22.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_23.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091/bhh_091_g_24.png,bhh_091,bhsig260_hindi,devanagari,genuine
bhh_091_forg/bhh_091_f_01.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_02.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_03.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_04.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_05.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_06.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_07.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_08.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_09.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_10.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_11.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_12.png,bhh_091,bhsig260_hindi,devanagari,forged
bhh_091_forg/bhh_091_f_13.png,bhh_091,bhsig260_hindi,devanagari,forged
